Year,Month,Day,Period,1,2,3
2020,8,5,4,11398.4116,10172.082462193717,10975.57840666242
2020,8,5,5,11021.163400000001,9605.85668553588,10218.62826443564
2020,8,5,6,10870.930100000001,9314.35118464779,9525.386477760983
2020,8,5,7,10858.262300000002,9176.411258331113,9195.643534046014
2020,8,5,8,11077.537300000002,9278.3249381938,9028.894432012194
2020,8,5,9,11523.073100000001,9580.35752901541,8897.80443447731
2020,8,5,10,11449.3655,10228.184080094386,9554.017512551025
2020,8,5,11,12629.4962,10778.783984028369,10949.373526646508
2020,8,5,12,15107.326700000003,12746.396194976372,13183.504178451785
2020,8,5,13,19124.4425,15696.642791484293,15764.474245234032
2020,8,5,14,21776.254100000002,17871.57511449114,17312.240329038697
2020,8,5,15,23805.105,19359.668188031686,19207.980631179813
2020,8,5,16,25219.795599999998,20958.4131035159,20403.090197021076
2020,8,5,17,25843.0816,21817.404474921605,21209.645219375627
2020,8,5,18,25687.2013,22154.53367508706,22566.42254292997
2020,8,5,19,24457.7251,22000.55911106257,23831.73436731689
2020,8,5,20,23502.5628,21736.55457913083,24649.890657171793
2020,8,5,21,22398.9911,21404.380072099575,24178.35131862604
2020,8,5,22,20516.2618,19942.81649473351,23089.297751272297
2020,8,5,23,18005.638700000003,17710.75013475223,20921.526140436526
2020,8,5,24,16265.904799999998,15964.092374240934,18761.30910121632
2020,8,6,1,14545.2115,14365.70736808515,16627.299201172904
2020,8,6,2,13269.224900000001,12525.058780348205,14162.919556688894
2020,8,6,3,12172.496600000006,10826.434836028106,12041.0068040769
2020,8,6,4,11391.7446,9834.094458356783,10691.08389127054
2020,8,6,5,11849.769500000002,9954.269169648864,10141.35960003914
2020,8,6,6,11712.1901,9696.675373112996,9522.752796343708
2020,8,6,7,11752.890500000005,9654.1793804929,8960.742034197485
2020,8,6,8,12158.9204,9885.29959172032,8450.4607840258
2020,8,6,9,12050.524000000001,10177.294145842341,8851.964474113205
2020,8,6,10,12217.749000000002,11314.425453685632,10112.06053801308
2020,8,6,11,15421.155100000004,12651.094864168628,12180.84433917264
2020,8,6,12,18928.001,14858.312264239794,14444.326634182433
2020,8,6,13,22742.070300000007,17227.03926725638,16889.08889433444
2020,8,6,14,26000.3107,19539.55781351856,18927.31606976897
2020,8,6,15,28141.672100000003,21650.3169872515,20570.89324075592
2020,8,6,16,29584.936800000003,23287.80584967025,22165.38141658937
2020,8,6,17,30248.168399999995,24134.16412437769,23260.626034302044
2020,8,6,18,30100.6336,24486.64207000597,24738.238734486586
2020,8,6,19,28442.0803,24112.73020251144,26227.90878677796
2020,8,6,20,27034.049700000003,23748.94375509852,27185.614158978333
2020,8,6,21,25093.1305,22852.91229030034,26124.035759060283
2020,8,6,22,22779.4699,21270.867408826853,24730.24002212098
2020,8,6,23,19764.3349,18829.425997907147,22385.529685447575
2020,8,6,24,17761.827899999997,16949.254659676004,19738.91626876437
2020,8,7,1,16174.7581,15042.268840594195,17407.13424796411
2020,8,7,2,14666.824200000001,13100.323034485393,14849.872838327601
2020,8,7,3,13314.556800000006,11434.892673548493,12693.883901955198
2020,8,7,4,12545.430800000004,10582.192022016738,11298.789910473964
2020,8,7,5,12035.4692,10054.35135279249,10316.800748278009
2020,8,7,6,11886.6851,9816.20163254612,9227.74923548689
2020,8,7,7,11976.700100000002,9739.92785804652,8912.26082176146
2020,8,7,8,12286.5907,9964.488014304805,8917.944505153122
2020,8,7,9,12302.258800000001,10260.193590377528,9279.011023684308
2020,8,7,10,12502.0485,11413.002541488706,10354.71744261746
2020,8,7,11,15370.904899999998,12778.24176873304,12570.366843865122
2020,8,7,12,18697.648800000003,14894.721238879389,15027.37336685336
2020,8,7,13,22578.481400000004,17387.13785291296,17477.416629640407
2020,8,7,14,25928.78420000001,19511.10916578031,19674.10161927224
2020,8,7,15,28191.423799999997,21193.24489957709,21647.627080218746
2020,8,7,16,29278.199900000007,22758.50686258085,23463.852941209585
2020,8,7,17,29642.148600000004,23582.388768424567,25215.483565555263
2020,8,7,18,29300.088200000006,24141.753431664703,26400.472482500372
2020,8,7,19,27959.480400000008,23927.388453684962,27946.073075514683
2020,8,7,20,26624.2169,23637.106281899363,28587.9490741518
2020,8,7,21,24864.659400000004,22854.427788215427,27387.96481087472
2020,8,7,22,22534.617700000003,21122.780886743225,26017.49439628309
2020,8,7,23,19678.7197,18704.70690991724,23558.684531183204
2020,8,7,24,17844.996199999998,16878.477883882217,20500.037805557626
2020,8,8,1,16074.858700000006,15176.552094021015,17686.525223200566
2020,8,8,2,14630.1242,13336.349360843178,15428.360400696773
2020,8,8,3,13391.500900000006,11631.767653558782,13544.997897123016
2020,8,8,4,12654.5576,10593.588363184404,11397.922839489189
2020,8,8,5,12157.212399999999,10130.368728851185,10379.834918177285
2020,8,8,6,11958.734,9820.66930649735,9876.68172878018
2020,8,8,7,11982.019900000005,9749.75181546288,9729.2577231351
2020,8,8,8,12318.2242,9988.004393968286,9634.228287493761
2020,8,8,9,12409.755700000002,10210.766179584933,9967.26672941015
2020,8,8,10,12601.571300000001,11369.649445837333,11397.30508440709
2020,8,8,11,15451.993999999995,12680.430808618661,13467.273003511242
2020,8,8,12,18960.5206,14744.108656098642,16175.322772364567
2020,8,8,13,22768.497300000003,17020.05699222817,18822.386922600905
2020,8,8,14,25841.86410000001,19272.153085449387,20999.64148464793
2020,8,8,15,28017.5333,21248.181144902563,22059.070535717983
2020,8,8,16,29146.1382,22868.804693158643,23658.85116927985
2020,8,8,17,29745.8462,23819.296855436824,24710.552288739284
2020,8,8,18,29469.518800000005,24371.27362777638,25805.941962838533
2020,8,8,19,27714.879700000005,23908.289961868886,27228.826986883443
2020,8,8,20,26076.999,23669.32582976144,28257.426592167514
2020,8,8,21,24294.71440000001,22665.36497588831,27086.188137899724
2020,8,8,22,22191.4278,20809.134911611167,25590.280419421022
2020,8,8,23,19502.5629,18343.076012334055,22508.717998106385
2020,8,8,24,17725.576799999995,16467.375779026603,19887.112610509306
2020,8,9,1,15900.665800000002,14833.375428728967,17861.435291205893
2020,8,9,2,14412.572500000004,12882.913050250376,15766.827043711644
2020,8,9,3,13190.817400000004,11364.387132281656,13188.847552656414
2020,8,9,4,12463.972500000002,10575.8827860784,11810.13608780526
2020,8,9,5,11855.8413,9926.375751448442,11132.431679143709
2020,8,9,6,11730.4108,9670.639477399412,10432.387667896664
2020,8,9,7,11860.505100000002,9622.338577063705,9897.939711158782
2020,8,9,8,12135.029200000006,9821.429691199608,9808.55258787519
2020,8,9,9,12149.962600000004,10005.192812946778,10134.864249540444
2020,8,9,10,12248.520500000006,11032.218757336072,11123.31625940917
2020,8,9,11,14923.040600000002,12193.313304288013,12302.109360506476
2020,8,9,12,18151.111,14014.84851766215,13908.412527789938
2020,8,9,13,21967.7619,16209.070430192682,15446.74672468934
2020,8,9,14,25529.2901,18430.637642472186,17716.575926560716
2020,8,9,15,28041.329100000003,20224.34971135885,19447.51791799812
2020,8,9,16,29380.549300000002,21692.732358233683,20912.886646674746
2020,8,9,17,29820.811200000004,22724.290438303,22765.61574822148
2020,8,9,18,29366.2844,23386.90596072436,24184.94702337652
2020,8,9,19,27304.7821,23298.91365668132,25237.872722500713
2020,8,9,20,25408.255300000004,22945.04211338812,26540.22541251425
2020,8,9,21,23285.848700000002,22339.90694985243,25852.161809887144
2020,8,9,22,20937.9078,20658.68920530409,24444.664107112374
2020,8,9,23,18400.270300000004,18093.13554356669,22294.73607877661
2020,8,9,24,17009.480300000003,16230.886656754266,20498.89793804872
2020,8,10,1,15559.088799999998,14547.103461402883,18647.39259770276
2020,8,10,2,14332.141499999998,12757.77922842088,15157.941688735173
2020,8,10,3,13140.29640000001,11176.908710576425,12337.137646097995
2020,8,10,4,12478.68050000001,10320.393714042777,10594.67167618227
2020,8,10,5,12229.181199999999,9993.294591021804,9292.483899473531
2020,8,10,6,12068.7085,9692.115516868673,8904.184808525031
2020,8,10,7,12162.4882,9675.150056853972,8521.01016410523
2020,8,10,8,12519.8292,9962.559384210961,8577.531429171775
2020,8,10,9,12675.478500000001,10193.287393867642,8993.352584200253
2020,8,10,10,13386.023199999996,11423.919203099655,10254.570999242824
2020,8,10,11,15622.565,12813.290212034923,11508.202499257513
2020,8,10,12,18838.8481,14976.40020823764,13218.199256777982
2020,8,10,13,22429.8218,17620.847364220368,15655.456975882003
2020,8,10,14,25538.037200000002,20013.570848229814,17642.330083180535
2020,8,10,15,27969.438299999998,21952.6234800658,18934.04909292888
2020,8,10,16,29291.729500000005,23535.84343006424,20543.8325253058
2020,8,10,17,29568.314799999993,24503.49427531864,21749.187681332456
2020,8,10,18,28865.761599999998,25004.94041596576,23342.52850502611
2020,8,10,19,26848.09379999999,24617.78287113502,25352.33635847588
2020,8,10,20,25463.868400000003,24406.911089913105,26598.54918550596
2020,8,10,21,23851.5346,23400.907678039985,25812.644774578257
2020,8,10,22,21289.0806,21633.37293473436,23267.50459867855
2020,8,10,23,18443.1862,19143.03763520877,17923.924139733284
2020,8,10,24,16943.924199999998,17025.854723443023,17525.673171567374
2020,8,11,1,15445.819200000002,15135.980611638166,16368.8707997656
2020,8,11,2,14147.0914,13100.220574338944,13927.159067275978
2020,8,11,3,13019.574,11486.643239639692,12255.020366714229
2020,8,11,4,12431.876400000001,10649.622625928405,11584.732405643841
2020,8,11,5,11067.297199999997,9488.798793728616,10606.296657826744
2020,8,11,6,10798.0076,9225.462045351094,9491.166232930393
2020,8,11,7,10779.975300000006,9098.32666272877,8993.754173130428
2020,8,11,8,11026.272000000003,9220.426459065633,8584.573247810413
2020,8,11,9,11208.8116,9263.355880426983,8562.113241592748
2020,8,11,10,11806.108800000002,10159.63656843066,9578.855569316229
2020,8,11,11,13419.436199999996,11137.678244138406,11294.36621151749
2020,8,11,12,16400.774499999996,13468.35328317874,13668.66297557572
2020,8,11,13,19506.816500000004,15966.181005445833,16432.527891886708
2020,8,11,14,22268.0501,18201.094917449398,19011.664385255946
2020,8,11,15,24421.6477,20035.681503077147,20820.3120837512
2020,8,11,16,25932.5822,21527.29518729497,22453.91518669341
2020,8,11,17,26422.064500000008,22406.67528050453,24293.53947758986
2020,8,11,18,26157.669200000004,22942.709938386764,24850.10436209019
2020,8,11,19,24595.7913,22713.41154350016,25434.84126623009
2020,8,11,20,23719.3738,22529.46352430961,25896.116449449768
2020,8,11,21,22253.694800000012,21825.11142151293,25462.359869634027
2020,8,11,22,20350.924400000004,20097.422795460123,24312.78875164452
2020,8,11,23,17649.595100000002,17604.90364174661,21611.85661114628
2020,8,11,24,16228.716699999999,15755.409636030876,19003.24529523777
2020,8,12,1,14717.653600000003,14145.091760452371,17441.245555878202
2020,8,12,2,13453.743200000004,12408.38541417298,14835.98447581011
2020,8,12,3,12394.9802,10769.56697857936,12617.284020348243
2020,8,12,4,10760.7098,9141.81418920008,11344.273148715016
2020,8,12,5,11115.615700000002,9236.423091959241,10430.702639965588
2020,8,12,6,10896.161100000001,9006.748124324147,9788.229815505092
2020,8,12,7,10831.1771,8941.18906749926,9338.766305277548
2020,8,12,8,11084.551200000002,9084.60613547914,9319.811491946373
2020,8,12,9,11574.768600000005,9421.31355391454,9188.667843484665
2020,8,12,10,12352.5197,10279.06890577983,9914.786692798192
2020,8,12,11,12604.931299999998,10641.41225546727,11298.19678035211
2020,8,12,12,14977.223100000001,12586.844615361311,13726.965312141347
2020,8,12,13,19805.215500000002,15725.273791062573,16292.60659098095
2020,8,12,14,22809.863200000003,17785.404939927295,18459.368246283146
2020,8,12,15,24952.2374,19447.72598215497,20015.84910433885
2020,8,12,16,26136.468200000003,20758.453083873497,20937.34006985784
2020,8,12,17,26556.781300000002,21538.36749698657,21945.11890376198
2020,8,12,18,25770.683700000005,22075.76570802912,23473.998939122204
2020,8,12,19,24039.969500000003,21811.81861754832,24304.82995060752
2020,8,12,20,22697.3891,21587.53187846871,25008.503077159967
2020,8,12,21,21258.549400000004,20956.239363637724,24176.909921246683
2020,8,12,22,19573.6218,19336.32985375721,22602.80866103285
2020,8,12,23,17220.366,17080.583401260832,20969.0437736943
2020,8,12,24,15888.265399999998,15316.709216188756,19152.71177146032
2020,8,13,1,14333.8321,13916.424264841222,17883.290878675583
2020,8,13,2,13145.510499999999,12217.115656246819,15776.0900308544
2020,8,13,3,12059.9441,10745.297987796075,13004.464386456011
2020,8,13,4,11283.754300000004,9696.478651252404,11337.108591985394
2020,8,13,5,11777.693699999998,9813.299468258068,9955.808960108061
2020,8,13,6,11657.299800000003,9616.12960191296,9217.12782257686
2020,8,13,7,11739.293099999995,9580.330997073885,8889.916214748102
2020,8,13,8,12117.819000000001,9842.73140281206,8962.746668105086
2020,8,13,9,12324.108800000005,10178.975785433704,9438.00108887329
2020,8,13,10,13340.1382,11459.427998548235,10657.766893127518
2020,8,13,11,15333.722800000001,12612.507335188571,12283.483226033184
2020,8,13,12,18763.655600000002,14735.147361991747,13926.047212754142
2020,8,13,13,22734.940300000002,16993.01221744467,15905.040723336268
2020,8,13,14,25972.637300000002,19011.645966375287,17871.34434234763
2020,8,13,15,28520.63990000001,20608.439044983643,18929.330939669384
2020,8,13,16,29935.649600000004,22017.36939126236,20199.529218406216
2020,8,13,17,29684.187200000004,22623.07841716267,21117.860262710776
2020,8,13,18,29127.008,22905.298077301228,22318.99956792033
2020,8,13,19,27230.12710000001,22265.0859208404,23543.706638733547
2020,8,13,20,25554.075500000003,21668.78637978065,24305.14499526684
2020,8,13,21,23922.3214,20719.8313912652,23499.78145285773
2020,8,13,22,21536.723100000003,19131.38190824076,22438.413719726508
2020,8,13,23,18811.698,17004.759050517627,20334.630873901526
2020,8,13,24,17056.0257,15393.436868893972,17743.42908220444
2020,8,14,1,15387.521200000007,13897.127749184348,16422.093614026653
2020,8,14,2,14098.404900000007,12238.77174651596,14530.779440613187
2020,8,14,3,12957.066800000002,10848.652085969889,10617.63498306636
2020,8,14,4,12226.382600000003,10091.195114726605,8766.556097049037
2020,8,14,5,11768.827899999998,9703.54685291038,7997.212025201711
2020,8,14,6,11614.9305,9546.76438835867,7570.325056351468
2020,8,14,7,11679.3684,9564.958690606745,7384.769946622114
2020,8,14,8,12077.132599999995,9842.41914621785,7533.027234908802
2020,8,14,9,12274.5571,10218.92013961952,8009.286031233496
2020,8,14,10,13072.020200000004,11489.641402141548,9197.038318936982
2020,8,14,11,15259.342399999998,12583.885300147382,10220.855617296766
2020,8,14,12,18569.03740000001,14567.506458148964,10986.859575317305
2020,8,14,13,22069.20959999999,16714.695043435462,12043.742395997191
2020,8,14,14,25011.3557,18671.7144163386,13390.638445492334
2020,8,14,15,27016.5337,20256.96927208068,14890.736959247412
2020,8,14,16,28404.905,21463.794526265323,16409.988330407265
2020,8,14,17,28979.684400000006,22071.66965455724,17449.833202231846
2020,8,14,18,28570.77800000001,22359.14136356565,18509.975474098625
2020,8,14,19,26666.717200000003,21991.317432924425,19128.77702190732
2020,8,14,20,25227.245800000004,21695.6775243877,20147.03082476461
2020,8,14,21,23358.9972,21044.354862496817,20240.477202309874
2020,8,14,22,20918.669800000003,19482.041680338483,19360.71227122942
2020,8,14,23,18400.9437,17206.185545582914,17859.424245656035
2020,8,14,24,16794.611399999998,15604.003118210723,16146.427920343878
2020,8,15,1,15234.7624,14146.495007236095,15044.802776270826
2020,8,15,2,13916.228000000001,12329.132572591188,12727.9513709578
2020,8,15,3,12849.313900000001,11031.221047307998,10605.475736997341
2020,8,15,4,12200.8329,10096.393073119265,9318.121178227473
2020,8,15,5,11784.2253,9677.47691209676,8458.46356432109
2020,8,15,6,11592.1567,9518.935470536653,7857.596282578172
2020,8,15,7,11709.294799999996,9544.64426377798,7538.939445468434
2020,8,15,8,12138.501300000002,9853.293743212838,7590.171934299541
2020,8,15,9,12353.8534,10208.334031166443,7982.593224643657
2020,8,15,10,13393.492400000001,11510.33481805512,9171.087001915364
2020,8,15,11,15380.024099999999,12656.63083798896,10827.7194055503
2020,8,15,12,18639.4526,14451.299368154494,12767.653041186937
2020,8,15,13,22423.6645,16554.214933415784,15029.500740599382
2020,8,15,14,25607.719800000003,18597.18424000013,16901.183240867173
2020,8,15,15,27955.3593,20340.062191086443,18159.266673185422
2020,8,15,16,29012.878200000006,21675.454790368585,19151.001566206844
2020,8,15,17,29360.1252,22485.06625367797,20175.942111622586
2020,8,15,18,28911.976899999998,22986.625245613333,21419.84519393449
2020,8,15,19,26847.093300000004,22692.454163793733,22397.628303604342
2020,8,15,20,24608.206700000002,22433.452240485767,23200.37759683933
2020,8,15,21,23083.290900000004,21625.520168627725,22154.257920840122
2020,8,15,22,21054.3805,19926.44980057116,20815.99792940693
2020,8,15,23,18536.214300000003,17706.473157266515,19050.0765166296
2020,8,15,24,17128.0882,15860.647115346,17001.740872450533
2020,8,16,1,15618.0187,14192.874658795976,15228.04544892181
2020,8,16,2,14438.312000000004,12381.335702379252,13080.328903798507
2020,8,16,3,13350.4271,11018.6022327131,10678.792190798633
2020,8,16,4,12735.4742,10248.776289829366,9090.873653878494
2020,8,16,5,12243.640500000007,9652.160746115313,8388.39523560483
2020,8,16,6,12142.693299999999,9482.335201798984,7581.342866870674
2020,8,16,7,12199.356,9487.533330775832,7250.147629835017
2020,8,16,8,12623.2903,9729.518696888184,7183.425338844984
2020,8,16,9,12469.565600000002,9999.632895671806,7548.387237849252
2020,8,16,10,14245.051399999997,11196.129163521759,8676.134157960156
2020,8,16,11,15896.218000000003,12168.698236739492,10368.595000921061
2020,8,16,12,19215.6468,13979.75285888806,12295.236478947314
2020,8,16,13,23054.385200000004,16101.493984653027,14166.822371030268
2020,8,16,14,26131.084700000003,18161.298428477206,16144.964975512614
2020,8,16,15,28575.39040000001,19859.415999624085,17289.879493824854
2020,8,16,16,29991.1975,21224.69728864384,18464.028116225378
2020,8,16,17,30320.4323,22151.752601420303,19574.088353875606
2020,8,16,18,29607.040200000007,22791.108339305585,20599.65374076732
2020,8,16,19,27738.853199999998,22682.981001457345,21882.965474416425
2020,8,16,20,26541.6892,22448.24180855505,22530.045810358184
2020,8,16,21,24276.9984,21798.403291198745,22079.77154363414
2020,8,16,22,22055.692000000003,20195.4990195954,20976.04610748205
2020,8,16,23,19391.5071,18090.601602266364,19471.802599349605
2020,8,16,24,17921.493299999995,16236.37804279323,16819.315322200982
2020,8,17,1,16408.942099999997,14675.885112306869,15092.816579729386
2020,8,17,2,15114.8972,12866.824436500196,12151.680508694628
2020,8,17,3,13848.6025,11255.411992299189,9803.526618674372
2020,8,17,4,13161.9786,10327.35143799473,8736.664080543827
2020,8,17,5,12976.6486,9901.239029020238,8074.246309132295
2020,8,17,6,12897.3559,9657.513703184364,7505.237555707795
2020,8,17,7,13044.076000000001,9610.564581568644,7020.416106568904
2020,8,17,8,13521.2158,9892.582242455248,6949.799365073926
2020,8,17,9,14083.2434,10305.151266980778,7316.821219079106
2020,8,17,10,15283.0458,11546.236578066924,8452.914965350468
2020,8,17,11,17261.134000000002,12726.572050091396,10005.17952297934
2020,8,17,12,20450.4245,14527.989687153802,11754.9438987338
2020,8,17,13,24443.665,16519.053019288192,13706.876718816002
2020,8,17,14,27516.4939,18514.3104912982,15753.787185319552
2020,8,17,15,29696.5925,20285.536348239784,17545.681733255733
2020,8,17,16,30786.6496,21675.89440700667,19407.44241966472
2020,8,17,17,30817.5397,22593.06764856421,20338.514177093602
2020,8,17,18,29894.0877,22997.442028253292,21944.13784407561
2020,8,17,19,28737.6565,23007.04387185957,23774.303737080783
2020,8,17,20,27143.1238,22511.74637667787,24071.90996898328
2020,8,17,21,24977.864900000004,21529.359779877122,23679.46880158913
2020,8,17,22,22426.4069,19979.23397668184,22157.99245954452
2020,8,17,23,19700.0542,17838.017911915747,19786.10639531276
2020,8,17,24,18064.0751,16212.598757540278,17187.555124100014
2020,8,18,1,16093.135400000006,14312.511895436453,15010.66769001626
2020,8,18,2,14542.987499999997,12449.101863052729,12102.376935894614
2020,8,18,3,13300.117100000003,10922.689324765915,10089.097952128912
2020,8,18,4,12602.1203,10231.01227116621,8319.7683282114
2020,8,18,5,10310.811699999998,8564.3561975272,7440.226115008895
2020,8,18,6,10047.112,8378.64264998945,6784.654274286445
2020,8,18,7,10025.3329,8317.427337390835,6510.383789613562
2020,8,18,8,10256.3569,8520.419464033153,6382.201871253874
2020,8,18,9,10279.565300000004,8684.010460279136,6377.256208957402
2020,8,18,10,10807.5645,9337.27293253258,6860.57465076574
2020,8,18,11,11755.6927,9833.289961297816,8233.268371692886
2020,8,18,12,13729.054200000002,11196.46879436209,10611.648103509684
2020,8,18,13,16058.2572,12737.103275901527,13112.947697882548
2020,8,18,14,18175.258300000005,14408.729001261512,15283.23831515408
2020,8,18,15,19821.8974,15952.274277657614,17140.463584363715
2020,8,18,16,21286.881400000002,17484.691181601356,18928.1489120252
2020,8,18,17,22417.651800000003,18736.30769099967,20230.189980205607
2020,8,18,18,23109.453400000002,19770.31546081541,21561.60905237511
2020,8,18,19,23175.917800000007,20663.43868294448,22385.53962445025
2020,8,18,20,22495.192900000002,20731.60481958943,22012.026046516006
2020,8,18,21,20968.8223,20123.01624343376,21021.526424620424
2020,8,18,22,18961.431500000002,18684.311931169552,19932.45293619838
2020,8,18,23,16725.3631,16603.65541819899,18248.752486977148
2020,8,18,24,15320.042300000005,14990.237941406274,16131.215503121128
2020,8,19,1,13711.112000000003,13428.122012342335,14464.80161569998
2020,8,19,2,12573.1916,11686.440040546013,12077.77399563739
2020,8,19,3,11374.686800000001,10079.972031934369,9947.887324675805
2020,8,19,4,10592.166000000001,9103.124225340116,8441.557229715874
2020,8,19,5,9477.0077,8130.735313338628,7716.219975900353
2020,8,19,6,9239.2161,7888.2359471216005,7276.912470112464
2020,8,19,7,9170.719199999998,7833.564803492321,6834.044183704274
2020,8,19,8,9379.0427,7953.852202215207,6729.611108171546
2020,8,19,9,9797.616800000002,8328.249538175358,6542.726379013237
2020,8,19,10,10268.412800000006,8897.446746139456,6912.911730048692
2020,8,19,11,9923.727700000001,8780.864154950052,8187.001978764618
2020,8,19,12,11314.5398,9938.541203807601,10405.664659804912
2020,8,19,13,14194.925300000006,11614.71936323678,12785.583396997572
2020,8,19,14,16296.438400000006,12863.177946138892,14409.086068399394
2020,8,19,15,17770.2673,14203.474319775816,15565.449884498426
2020,8,19,16,19096.9895,15575.135980058107,16982.19483544895
2020,8,19,17,20036.7275,16697.09291917217,17803.955128965226
2020,8,19,18,20456.5171,17523.449439658387,18963.65519724912
2020,8,19,19,20413.221400000002,18072.045295840602,19914.17571169336
2020,8,19,20,19752.37870000001,18344.45781193161,20674.541664808683
2020,8,19,21,18723.607800000005,17627.440458638008,20166.911429224812
2020,8,19,22,17058.571300000007,16393.185599062937,18627.042518540195
2020,8,19,23,15131.2209,14543.317367504093,17042.09571279106
2020,8,19,24,14043.469899999996,13327.609029602318,15192.7119514311
2020,8,20,1,12635.883800000001,12048.649128614323,14044.045950344002
2020,8,20,2,11471.025000000001,10538.288606238924,11567.374580016145
2020,8,20,3,10533.35,9106.671328901872,9613.197919826072
2020,8,20,4,9795.3775,8199.325570440496,8279.99457735589
2020,8,20,5,11813.7443,9568.742027927035,7513.287377963968
2020,8,20,6,11714.2477,9499.637566625684,7031.37483659025
2020,8,20,7,11821.619,9571.1861837188,6844.072442752857
2020,8,20,8,12306.809800000005,9917.92324091456,6697.628915707289
2020,8,20,9,12615.352300000006,10407.096743649923,7002.905765244406
2020,8,20,10,13670.637999999999,11623.10134761643,8026.538664907774
2020,8,20,11,15309.232100000001,12702.135233036212,9762.308807039515
2020,8,20,12,17996.717099999998,14344.307093277845,11807.404571313671
2020,8,20,13,21209.808600000004,16105.240073708865,13743.851626414053
2020,8,20,14,24379.488400000002,17801.91205889961,15530.467083917378
2020,8,20,15,26904.966300000007,19294.79374489685,16765.62505756037
2020,8,20,16,27968.966799999995,20361.59756547692,18050.048466647608
2020,8,20,17,28149.365999999998,20792.34115486784,19105.160678583296
2020,8,20,18,27521.47759999999,20881.53449441825,20032.34280922748
2020,8,20,19,26771.263600000002,20670.42613227869,20982.75902714598
2020,8,20,20,25041.9572,20151.805424389448,21079.66072930345
2020,8,20,21,22618.3905,19074.207877397625,20374.86054632959
2020,8,20,22,19989.652700000002,17710.00564147604,19241.369028755562
2020,8,20,23,17530.0525,15827.199056949503,17457.04858538453
2020,8,20,24,16568.622000000007,14615.313916485402,15070.71736124901
2020,8,21,1,15109.9885,13481.897248613546,13415.75110701928
2020,8,21,2,13809.346400000002,11994.740106610245,11279.514515213194
2020,8,21,3,12772.8924,10723.1810593777,9041.317039792446
2020,8,21,4,12161.977199999994,10012.042466844536,7787.656181929414
2020,8,21,5,11766.6765,9651.03329342481,7058.414072619893
2020,8,21,6,11721.452400000002,9600.110065151204,6606.563984030656
2020,8,21,7,11906.300500000005,9688.87523609105,6426.037772352701
2020,8,21,8,12356.1158,10062.379514611273,6358.778259939387
2020,8,21,9,12610.4283,10490.905806286784,6910.162074581021
2020,8,21,10,13808.1101,11738.862638477069,8013.92350596598
2020,8,21,11,15359.496199999998,12835.794685542212,9640.303323548664
2020,8,21,12,17897.631699999987,14445.009720480419,11526.017333284524
2020,8,21,13,20828.7589,16141.71104642494,13524.011600510512
2020,8,21,14,23932.426300000003,17871.215197899346,15578.311291417333
2020,8,21,15,26478.482900000003,19242.950714569928,17373.900950710748
2020,8,21,16,27447.205200000004,20336.5344753122,19295.2118131698
2020,8,21,17,27886.780100000004,20791.600369333704,20518.188224478065
2020,8,21,18,27537.065100000003,21054.65117090582,21872.53263515852
2020,8,21,19,26640.2104,20988.650161124056,23148.15273094393
2020,8,21,20,25121.6262,20571.02362135241,23946.018056866083
2020,8,21,21,22660.393200000002,19426.54082801692,22993.41348884796
2020,8,21,22,20261.7652,17868.05621974852,21694.672228704618
2020,8,21,23,17569.9492,15967.312793884314,19745.057917160644
2020,8,21,24,16425.693900000002,14897.33025429536,16985.265424320973
2020,8,22,1,14991.459999999995,13577.100357063138,14814.321966303978
2020,8,22,2,13697.309399999998,12039.497069914818,12369.0166749051
2020,8,22,3,12622.503800000006,10672.31650860578,9818.417155310824
2020,8,22,4,12047.684000000001,9971.583917887774,8571.035391887921
2020,8,22,5,11668.869500000004,9606.3909690367,7790.936139321092
2020,8,22,6,11567.983800000002,9508.356726454002,7076.163467713326
2020,8,22,7,11729.546899999996,9575.92805765504,6742.388696853082
2020,8,22,8,12164.391300000001,9928.688365346228,6763.449707134435
2020,8,22,9,12510.9542,10411.523649706625,7439.860377835077
2020,8,22,10,13498.418599999999,11705.4115659522,8348.544491435143
2020,8,22,11,15355.910599999997,12837.237853327082,9922.5244889531
2020,8,22,12,18063.7019,14487.24029879288,11814.529481482668
2020,8,22,13,21118.7849,16340.540833294566,13773.26807735338
2020,8,22,14,24353.2778,18050.380275590065,15551.143314536292
2020,8,22,15,26904.857699999993,19589.55587368839,17385.2662325841
2020,8,22,16,28083.455200000004,20720.849801909226,19037.165717861175
2020,8,22,17,28184.544900000004,21382.38811851755,20700.106127122763
2020,8,22,18,27608.583699999996,21529.289024564423,22131.66423006416
2020,8,22,19,26653.505600000004,21459.268363838746,22882.50392021691
2020,8,22,20,25246.666,21050.18005242993,23816.380647880284
2020,8,22,21,23207.7984,20050.482786095803,22553.32817198673
2020,8,22,22,20800.2353,18565.993589326932,20236.13198398636
2020,8,22,23,18200.0186,16616.802946414067,18376.06950734052
2020,8,22,24,16809.2087,15255.29856546571,16327.686401525682
2020,8,23,1,15137.746199999998,13911.9715912936,14657.459164108712
2020,8,23,2,13807.083899999998,12295.229754216569,12643.817846257589
2020,8,23,3,12701.9328,10912.483428414344,10545.201584829649
2020,8,23,4,12003.7397,10140.510323028686,9395.784493628102
2020,8,23,5,11338.3076,9503.159363444965,8770.485703398566
2020,8,23,6,11247.748999999996,9351.159059871625,8090.3393837675285
